arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,8000.000000,3000,981978393.809585,981978393.809585,981978393.809585,981978393.809585,981978393.809585,981978393.809585,981978393.809585,981978393.809585
34,300.000000,150,32796874.625439,32796874.625439,32796874.625439,32796874.625439,32796874.625439,32796874.625439,32796874.625439,32796874.625439
34,1500.000000,600,180345654.078833,180345654.078833,180345654.078833,180345654.078833,180345654.078833,180345654.078833,180345654.078833,180345654.078833
34,13.000000,262144,52372532.080930,52372532.080930,52372532.080930,52372532.080930,52372532.080930,52372532.080930,52372532.080930,52372532.080930
34,15.300000,32768,74281976.770201,74281976.770201,74281976.770201,74281976.770201,74281976.770201,74281976.770201,74281976.770201,74281976.770201
34,19.700000,4096,108024675.437747,108024675.437747,108024675.437747,108024675.437747,108024675.437747,108024675.437747,108024675.437747,108024675.437747
34,32.300000,512,188441216.210161,188441216.210161,188441216.210161,188441216.210161,188441216.210161,188441216.210161,188441216.210161,188441216.210161
34,90.000000,36,252643247.466119,253702882.101583,254532701.388213,255181933.463123,255084200.054967,255181933.463123,255181933.463123,255105618.528504
34,90.000000,27,254438675.696866,255387464.200870,256723023.835423,258647340.553440,261223065.438336,261223647.704873,261223632.860163,261134661.414347
34,90.000000,18,260878953.391780,261072259.078648,261072259.078648,261072259.078648,261072259.078648,261072259.078648,261072259.078648,261072259.078648
