arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,300.000000,150,32650115.069538,32650115.069538,32650115.069538,32650115.069538,32650115.069538,32650115.069538,32650115.069538,32650115.069538
30,8000.000000,3000,988784835.749283,988784835.749283,988784835.749283,988784835.749283,988784835.749283,988784835.749283,988784835.749283,988784835.749283
30,1500.000000,600,179341478.769430,179341478.769430,179341478.769430,179341478.769430,179341478.769430,179341478.769430,179341478.769430,179341478.769430
30,13.000000,262144,59542320.435796,59542320.435796,59542320.435796,59542320.435796,59542320.435796,59542320.435796,59542320.435796,59542320.435796
30,15.300000,32768,83730311.200168,83730311.200168,83730311.200168,83730311.200168,83730311.200168,83730311.200168,83730311.200168,83730311.200168
30,19.700000,4096,117807653.180893,117807653.180893,117807653.180893,117807653.180893,117807653.180893,117807653.180893,117807653.180893,117807653.180893
30,32.300000,512,197713394.298691,197713394.298691,197713394.298691,197713394.298691,197713394.298691,197713394.298691,197713394.298691,197713394.298691
30,90.000000,36,263257031.578409,263660330.905145,263702267.371731,263702267.371731,263702267.371731,263702267.371731,263702267.371731,263702267.371731
30,90.000000,27,270981813.826206,270817788.935975,270653075.418259,271687199.125282,273131648.094515,276085564.116992,275407070.576988,273211582.378521
30,90.000000,18,277738831.177044,278167936.145852,278474541.980874,278474541.980874,278474493.622031,278474541.980874,278474541.980874,278474541.980874
