arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,8000.000000,3000,1001993152.677824,1001993152.677824,1001993152.677824,1001993152.677824,1001993152.677824,1001993152.677824,1001993152.677824,1001993152.677824
32,1500.000000,600,181300556.574034,181300556.574034,181300556.574034,181300556.574034,181300556.574034,181300556.574034,181300556.574034,181300556.574034
32,300.000000,150,32712647.328174,32712647.328174,32712647.328174,32712647.328174,32712647.328174,32712647.328174,32712647.328174,32712647.328174
32,13.000000,262144,57778337.327904,57778337.327904,57778337.327904,57778337.327904,57778337.327904,57778337.327904,57778337.327904,57778337.327904
32,15.300000,32768,78761201.557651,78761201.557651,78761201.557651,78761201.557651,78761201.557651,78761201.557651,78761201.557651,78761201.557651
32,19.700000,4096,114600469.060610,114600469.060610,114600469.060610,114600469.060610,114600469.060610,114600469.060610,114600469.060610,114600469.060610
32,32.300000,512,192867481.886336,192867481.886336,192867481.886336,192867481.886336,192867481.886336,192867481.886336,192867481.886336,192867481.886336
32,90.000000,36,254398596.453272,257490632.827471,257694619.602119,257580976.808098,257580976.808098,257718018.740806,257718018.740806,257718018.740806
32,90.000000,27,262076149.239470,261940484.524357,261885599.647232,262243229.612837,262905781.563498,269587073.690369,269586718.577619,262800336.851977
32,90.000000,18,271169593.078644,271279910.007938,271281731.283532,271281731.283532,271281731.283532,271281731.283532,271281731.283532,271281731.283532
