arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
26,1500.000000,600,183913107.005175,183913107.005175,183913107.005175,183913107.005175,183913107.005175,183913107.005175,183913107.005175,183913107.005175
26,8000.000000,3000,982892842.071406,982892842.071406,982892842.071406,982892842.071406,982892842.071406,982892842.071406,982892842.071406,982892842.071406
26,300.000000,150,32895321.402505,32895321.402505,32895321.402505,32895321.402505,32895321.402505,32895321.402505,32895321.402505,32895321.402505
26,13.000000,262144,68421821.361372,68421821.361372,68421821.361372,68421821.361372,68421821.361372,68421821.361372,68421821.361372,68421821.361372
26,15.300000,32768,90015355.182341,90015355.182341,90015355.182341,90015355.182341,90015355.182341,90015355.182341,90015355.182341,90015355.182341
26,19.700000,4096,127639570.209526,127639570.209526,127639570.209526,127639570.209526,127639570.209526,127639570.209526,127639570.209526,127639570.209526
26,32.300000,512,208267305.172755,208267305.172755,208267305.172755,208267305.172755,208267305.172755,208267305.172755,208267305.172755,208267305.172755
26,90.000000,36,274349007.529848,274349007.529848,274349007.529848,274349007.529848,274349007.529848,274349007.529848,274349007.529848,274349007.529848
26,90.000000,27,288241450.944195,288530912.409910,288527898.342149,288527898.342149,288527898.342149,288558370.481860,288558370.481860,288558370.481860
26,90.000000,18,294105910.125139,294813685.291511,295682480.973507,296071503.371419,296632715.105704,296809320.306676,296809258.483493,296807344.669993
