arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,300.000000,150,32667280.910388,32667280.910388,32667280.910388,32667280.910388,32667280.910388,32667280.910388,32667280.910388,32667280.910388
28,1500.000000,600,184003995.017266,184003995.017266,184003995.017266,184003995.017266,184003995.017266,184003995.017266,184003995.017266,184003995.017266
28,8000.000000,3000,981439758.338182,981439758.338182,981439758.338182,981439758.338182,981439758.338182,981439758.338182,981439758.338182,981439758.338182
28,13.000000,262144,64124942.134082,64124942.134082,64124942.134082,64124942.134082,64124942.134082,64124942.134082,64124942.134082,64124942.134082
28,15.300000,32768,85090662.603919,85090662.603919,85090662.603919,85090662.603919,85090662.603919,85090662.603919,85090662.603919,85090662.603919
28,19.700000,4096,125952586.888644,125952586.888644,125952586.888644,125952586.888644,125952586.888644,125952586.888644,125952586.888644,125952586.888644
28,32.300000,512,204276553.088525,204276553.088525,204276553.088525,204276553.088525,204276553.088525,204276553.088525,204276553.088525,204276553.088525
28,90.000000,36,271264028.713161,271297885.086195,271297885.086195,271297885.086195,271297885.086195,271297885.086195,271297885.086195,271297885.086195
28,90.000000,27,279742057.528466,280825957.122036,281828657.621873,282264090.281050,282202913.083418,282264090.281050,282264090.281050,282264090.281050
28,90.000000,18,286634511.268828,287705671.229761,288202473.384831,288324753.540569,288324605.839232,288324770.732016,288324770.732016,288324770.732016
