arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,300.000000,150,32510578.096117,32510578.096117,32510578.096117,32510578.096117,32510578.096117,32510578.096117,32510578.096117,32510578.096117
32,1500.000000,600,181939503.532141,181939503.532141,181939503.532141,181939503.532141,181939503.532141,181939503.532141,181939503.532141,181939503.532141
32,8000.000000,3000,991139901.810938,991139901.810938,991139901.810938,991139901.810938,991139901.810938,991139901.810938,991139901.810938,991139901.810938
32,13.000000,262144,56521727.775088,56521727.775088,56521727.775088,56521727.775088,56521727.775088,56521727.775088,56521727.775088,56521727.775088
32,15.300000,32768,80866599.906924,79412281.525719,79412281.525719,79412281.525719,79412281.525719,79412281.525719,79412281.525719,79412281.525719
32,19.700000,4096,112905270.072288,112905270.072288,112905270.072288,112905270.072288,112905270.072288,112905270.072288,112905270.072288,112905270.072288
32,32.300000,512,193368754.224481,193368754.224481,193368754.224481,193368754.224481,193368754.224481,193368754.224481,193368754.224481,193368754.224481
32,90.000000,36,259663972.879089,260367135.683441,260826078.577148,260749288.393281,260689005.051446,260826078.577148,260826078.577148,260826078.577148
32,90.000000,27,262072011.522891,261280283.664720,260341434.469899,262584381.726832,263346268.263784,269847838.936119,269843534.347633,263000346.263179
32,90.000000,18,271047319.258061,271426985.967392,271426985.967392,271426985.967392,271426866.045194,271426985.967392,271426985.967392,271426985.967392
