arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,300.000000,150,33115751.490034,33115751.490034,33115751.490034,33115751.490034,33115751.490034,33115751.490034,33115751.490034,33115751.490034
30,8000.000000,3000,991541236.923106,991541236.923106,991541236.923106,991541236.923106,991541236.923106,991541236.923106,991541236.923106,991541236.923106
30,1500.000000,600,180440970.118534,180440970.118534,180440970.118534,180440970.118534,180440970.118534,180440970.118534,180440970.118534,180440970.118534
30,13.000000,262144,60119146.954123,60125897.603766,60125897.603766,60125897.603766,60125897.603766,60125897.603766,60125897.603766,60125897.603766
30,15.300000,32768,82971989.902845,82971989.902845,82971989.902845,82971989.902845,82971989.902845,82971989.902845,82971989.902845,82971989.902845
30,19.700000,4096,120350710.174575,120350710.174575,120350710.174575,120350710.174575,120350710.174575,120350710.174575,120350710.174575,120350710.174575
30,32.300000,512,200525791.955972,200525791.955972,200525791.955972,200525791.955972,200525791.955972,200525791.955972,200525791.955972,200525791.955972
30,90.000000,36,265282018.182594,265692995.081035,265751560.933467,265751560.933467,265751560.933467,265751560.933467,265751560.933467,265751560.933467
30,90.000000,27,270956275.792486,271456633.026505,272049915.995776,272969171.698789,273291164.315110,276013035.552275,275769725.267191,273362015.501902
30,90.000000,18,277520141.780462,278231201.417203,278265739.685084,278265739.685084,278265692.485620,278265740.339915,278265739.685084,278265740.339915
