arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
40,300.000000,150,31927794.992070,31927794.992070,31927794.992070,31927794.992070,31927794.992070,31927794.992070,31927794.992070,31927794.992070
40,1500.000000,600,180222595.242185,180222595.242185,180222595.242185,180222595.242185,180222595.242185,180222595.242185,180222595.242185,180222595.242185
40,8000.000000,3000,996459784.292325,996459784.292325,996459784.292325,996459784.292325,996459784.292325,996459784.292325,996459784.292325,996459784.292325
40,13.000000,262144,43060539.706656,43923145.516783,42122745.727632,42122745.727632,42122745.727632,42122745.727632,42122745.727632,42122745.727632
40,15.300000,32768,63692511.406703,63682267.778464,63682267.778464,63682267.778464,63682267.778464,63682267.778464,63682267.778464,63682267.778464
40,19.700000,4096,98173300.163281,98115559.431938,98115559.431938,98115559.431938,98115559.431938,98115559.431938,98115559.431938,98115559.431938
40,32.300000,512,172376048.504643,172376048.504643,172376048.504643,172376048.504643,172376048.504643,172376048.504643,172376048.504643,172376048.504643
40,90.000000,36,223382427.797381,222117994.800680,220799245.531971,224817778.447689,229686239.602809,234411275.599030,234411652.296413,229491174.985737
40,90.000000,27,224602528.243631,231771418.670628,232451257.119589,232451212.890276,232451212.890276,232451257.119589,232451257.119589,232451257.119589
40,90.000000,18,232125838.758664,232125838.758664,232125838.758664,232125838.758664,232125838.758664,232125838.758664,232125838.758664,232125838.758664
