arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,300.000000,150,32747735.293580,32747735.293580,32747735.293580,32747735.293580,32747735.293580,32747735.293580,32747735.293580,32747735.293580
32,1500.000000,600,182982823.775041,182982823.775041,182982823.775041,182982823.775041,182982823.775041,182982823.775041,182982823.775041,182982823.775041
32,8000.000000,3000,993414888.589116,993414888.589116,993414888.589116,993414888.589116,993414888.589116,993414888.589116,993414888.589116,993414888.589116
32,13.000000,262144,57972891.189506,57753474.937907,57753474.937907,57753474.937907,57753474.937907,57753474.937907,57753474.937907,57753474.937907
32,15.300000,32768,77407617.189626,77407617.189626,77407617.189626,77407617.189626,77407617.189626,77407617.189626,77407617.189626,77407617.189626
32,19.700000,4096,115825653.081873,115603739.116035,115603739.116035,115603739.116035,115603739.116035,115603739.116035,115603739.116035,115603739.116035
32,32.300000,512,194263163.649608,194263163.649608,194263163.649608,194263163.649608,194263163.649608,194263163.649608,194263163.649608,194263163.649608
32,90.000000,36,258986418.297288,260027984.882166,260435296.525330,260435296.525330,260348352.791932,260435296.525330,260435296.525330,260435296.525330
32,90.000000,27,264912133.681026,263821842.902744,264958190.147295,265360297.745151,267728275.076965,272571552.228439,272562066.317847,268705621.034018
32,90.000000,18,271326649.861732,271479714.213975,271479714.213975,271479714.213975,271479714.213975,271479714.213975,271479714.213975,271479714.213975
