arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,1500.000000,600,181461396.760351,181461396.760351,181461396.760351,181461396.760351,181461396.760351,181461396.760351,181461396.760351,181461396.760351
30,8000.000000,3000,994568372.867887,994568372.867887,994568372.867887,994568372.867887,994568372.867887,994568372.867887,994568372.867887,994568372.867887
30,300.000000,150,32712649.260016,32712649.260016,32712649.260016,32712649.260016,32712649.260016,32712649.260016,32712649.260016,32712649.260016
30,13.000000,262144,60825908.023737,60789180.477813,60789180.477813,60789180.477813,60789180.477813,60789180.477813,60789180.477813,60789180.477813
30,15.300000,32768,83443096.647786,83443096.647786,83443096.647786,83443096.647786,83443096.647786,83443096.647786,83443096.647786,83443096.647786
30,19.700000,4096,118418484.341167,118418484.341167,118418484.341167,118418484.341167,118418484.341167,118418484.341167,118418484.341167,118418484.341167
30,32.300000,512,196361620.810862,196361620.810862,196361620.810862,196361620.810862,196361620.810862,196361620.810862,196361620.810862,196361620.810862
30,90.000000,36,264014644.765764,264346208.602012,264346208.602012,264346208.602012,264319003.038727,264346208.602012,264346208.602012,264346208.602012
30,90.000000,27,273861908.901870,272907475.306805,274460601.337088,275620362.118210,277350899.452912,278500635.112002,278443227.149103,276728577.951652
30,90.000000,18,279732641.087510,280718511.334785,280839468.019583,280839459.940790,280839351.563008,280839468.019583,280839468.019583,280839468.019583
