arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,300.000000,150,32216954.355966,32216954.355966,32216954.355966,32216954.355966,32216954.355966,32216954.355966,32216954.355966,32216954.355966
34,8000.000000,3000,994466860.695295,994466860.695295,994466860.695295,994466860.695295,994466860.695295,994466860.695295,994466860.695295,994466860.695295
34,1500.000000,600,181720341.309545,181720341.309545,181720341.309545,181720341.309545,181720341.309545,181720341.309545,181720341.309545,181720341.309545
34,13.000000,262144,53738702.599155,53780684.022752,53780684.022752,53780684.022752,53780684.022752,53780684.022752,53780684.022752,53780684.022752
34,15.300000,32768,73445275.439198,72625457.805382,72625457.805382,72625457.805382,72625457.805382,72625457.805382,72625457.805382,72625457.805382
34,19.700000,4096,110240690.678012,110240690.678012,110240690.678012,110240690.678012,110240690.678012,110240690.678012,110240690.678012,110240690.678012
34,32.300000,512,188255233.714118,188255233.714118,188255233.714118,188255233.714118,188255233.714118,188255233.714118,188255233.714118,188255233.714118
34,90.000000,36,251565040.069482,252671303.624066,253994898.106879,254684415.568365,254533382.365706,254737717.529705,254737717.529705,254684479.174388
34,90.000000,27,253009863.669549,249713152.164183,255383471.495444,257186701.206223,259717281.883133,259717740.598552,259717586.233927,259714223.968688
34,90.000000,18,261507282.549293,261592882.214976,261592882.214976,261592882.214976,261592882.214976,261592882.214976,261592882.214976,261592882.214976
