arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,300.000000,150,33510083.403537,33510083.403537,33510083.403537,33510083.403537,33510083.403537,33510083.403537,33510083.403537,33510083.403537
22,1500.000000,600,182474086.950718,182474086.950718,182474086.950718,182474086.950718,182474086.950718,182474086.950718,182474086.950718,182474086.950718
22,8000.000000,3000,990143279.778576,990143279.778576,990143279.778576,990143279.778576,990143279.778576,990143279.778576,990143279.778576,990143279.778576
22,13.000000,262144,78523509.644625,78523509.644625,78523509.644625,78523509.644625,78523509.644625,78523509.644625,78523509.644625,78523509.644625
22,15.300000,32768,97988380.551269,97988380.551269,97988380.551269,97988380.551269,97988380.551269,97988380.551269,97988380.551269,97988380.551269
22,19.700000,4096,137098849.956191,137098849.956191,137098849.956191,137098849.956191,137098849.956191,137098849.956191,137098849.956191,137098849.956191
22,32.300000,512,215920453.774583,215920453.774583,215920453.774583,215920453.774583,215920453.774583,215920453.774583,215920453.774583,215920453.774583
22,90.000000,36,284886283.776230,284886283.776230,284886283.776230,284886283.776230,284886283.776230,284886283.776230,284886283.776230,284886283.776230
22,90.000000,27,300197224.009411,300244359.111983,300244359.111983,300244359.111983,300244359.111983,300244359.111983,300244359.111983,300244359.111983
22,90.000000,18,311814331.096728,312170319.057601,312506435.853584,312273592.812080,313720266.192292,314452784.360654,314537385.367811,313710243.911979
