arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,8000.000000,3000,1000366634.297054,1000366634.297054,1000366634.297054,1000366634.297054,1000366634.297054,1000366634.297054,1000366634.297054,1000366634.297054
20,300.000000,150,34033830.475506,34033830.475506,34033830.475506,34033830.475506,34033830.475506,34033830.475506,34033830.475506,34033830.475506
20,1500.000000,600,182993159.968944,182993159.968944,182993159.968944,182993159.968944,182993159.968944,182993159.968944,182993159.968944,182993159.968944
20,13.000000,262144,82744902.403687,82744902.403687,82744902.403687,82744902.403687,82744902.403687,82744902.403687,82744902.403687,82744902.403687
20,15.300000,32768,104049494.700514,104049494.700514,104049494.700514,104049494.700514,104049494.700514,104049494.700514,104049494.700514,104049494.700514
20,19.700000,4096,143088080.585915,143088080.585915,143088080.585915,143088080.585915,143088080.585915,143088080.585915,143088080.585915,143088080.585915
20,32.300000,512,225914214.783343,225914214.783343,225914214.783343,225914214.783343,225914214.783343,225914214.783343,225914214.783343,225914214.783343
20,90.000000,36,292490373.795565,292490373.795565,292490373.795565,292490373.795565,292490373.795565,292490373.795565,292490373.795565,292490373.795565
20,90.000000,27,306593996.407881,306593996.407881,306593996.407881,306593996.407881,306593996.407881,306593996.407881,306593996.407881,306593996.407881
20,90.000000,18,319065246.313991,319396741.310594,319839721.918201,319858888.528743,319785813.851666,319858888.528743,319858888.528743,319858888.528743
