arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,300.000000,150,32797870.610943,32797870.610943,32797870.610943,32797870.610943,32797870.610943,32797870.610943,32797870.610943,32797870.610943
38,8000.000000,3000,982451214.691596,982451214.691596,982451214.691596,982451214.691596,982451214.691596,982451214.691596,982451214.691596,982451214.691596
38,1500.000000,600,182046106.126967,182046106.126967,182046106.126967,182046106.126967,182046106.126967,182046106.126967,182046106.126967,182046106.126967
38,13.000000,262144,46046395.150202,46107963.321440,46107963.321440,46107963.321440,46107963.321440,46107963.321440,46107963.321440,46107963.321440
38,15.300000,32768,67968400.768083,67968400.768083,67968400.768083,67968400.768083,67968400.768083,67968400.768083,67968400.768083,67968400.768083
38,19.700000,4096,101516733.218872,101516733.218872,101516733.218872,101516733.218872,101516733.218872,101516733.218872,101516733.218872,101516733.218872
38,32.300000,512,176668279.888617,176668279.888617,176668279.888617,176668279.888617,176668279.888617,176668279.888617,176668279.888617,176668279.888617
38,90.000000,36,233055099.718361,230421775.624924,229878351.314918,229578049.287929,227190136.468553,241838759.251651,236172607.610415,226876433.323542
38,90.000000,27,239765000.424844,242413109.667950,244023032.606440,244402835.796810,244402586.116250,244402835.796810,244402835.796810,244402835.796810
38,90.000000,18,244305367.294961,244305367.294961,244305367.294961,244305367.294961,244305367.294961,244305367.294961,244305367.294961,244305367.294961
