arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
40,1500.000000,600,180694831.215800,180694831.215800,180694831.215800,180694831.215800,180694831.215800,180694831.215800,180694831.215800,180694831.215800
40,300.000000,150,32431604.328205,32431604.328205,32431604.328205,32431604.328205,32431604.328205,32431604.328205,32431604.328205,32431604.328205
40,8000.000000,3000,985502528.204689,985502528.204689,985502528.204689,985502528.204689,985502528.204689,985502528.204689,985502528.204689,985502528.204689
40,13.000000,262144,43089441.918711,42214686.547844,42214686.547844,42214686.547844,42214686.547844,42214686.547844,42214686.547844,42214686.547844
40,15.300000,32768,63380413.771622,63019582.601188,63019582.601188,63019582.601188,63019582.601188,63019582.601188,63019582.601188,63019582.601188
40,19.700000,4096,98405974.920858,98405974.920858,98405974.920858,98405974.920858,98405974.920858,98405974.920858,98405974.920858,98405974.920858
40,32.300000,512,169603458.758450,169603458.758450,169603458.758450,169603458.758450,169603458.758450,169603458.758450,169603458.758450,169603458.758450
40,90.000000,36,224194196.855694,223912295.848636,224259504.498831,219829975.046287,231634881.380681,235135555.354322,235130225.758394,231888470.404179
40,90.000000,27,230774666.306482,233183545.584402,234090459.576573,234090459.576573,234090459.576573,234090459.576573,234090459.576573,234090459.576573
40,90.000000,18,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976
