arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,300.000000,150,32545504.129543,32545504.129543,32545504.129543,32545504.129543,32545504.129543,32545504.129543,32545504.129543,32545504.129543
30,1500.000000,600,182188608.752348,182188608.752348,182188608.752348,182188608.752348,182188608.752348,182188608.752348,182188608.752348,182188608.752348
30,8000.000000,3000,979464160.889992,979464160.889992,979464160.889992,979464160.889992,979464160.889992,979464160.889992,979464160.889992,979464160.889992
30,13.000000,262144,61988656.071583,61988656.071583,61988656.071583,61988656.071583,61988656.071583,61988656.071583,61988656.071583,61988656.071583
30,15.300000,32768,81653607.960613,81653607.960613,81653607.960613,81653607.960613,81653607.960613,81653607.960613,81653607.960613,81653607.960613
30,19.700000,4096,120148009.506312,120148009.506312,120148009.506312,120148009.506312,120148009.506312,120148009.506312,120148009.506312,120148009.506312
30,32.300000,512,198512044.253880,198512044.253880,198512044.253880,198512044.253880,198512044.253880,198512044.253880,198512044.253880,198512044.253880
30,90.000000,36,265084003.729589,265433963.237169,265492706.082285,265492706.082285,265492706.082285,265492706.082285,265492706.082285,265492706.082285
30,90.000000,27,270413834.375743,270231511.890765,272132173.093137,273328068.128420,274413201.460365,276382066.930387,275605102.399765,274189000.018252
30,90.000000,18,278883541.269224,279557018.267921,279581677.867897,279581677.867897,279581636.567865,279581677.867897,279581677.867897,279581677.867897
