arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,300.000000,150,33688566.759199,33688566.759199,33688566.759199,33688566.759199,33688566.759199,33688566.759199,33688566.759199,33688566.759199
22,8000.000000,3000,1004599757.752362,1004599757.752362,1004599757.752362,1004599757.752362,1004599757.752362,1004599757.752362,1004599757.752362,1004599757.752362
22,1500.000000,600,183862421.030028,183862421.030028,183862421.030028,183862421.030028,183862421.030028,183862421.030028,183862421.030028,183862421.030028
22,13.000000,262144,76414774.492594,76414774.492594,76414774.492594,76414774.492594,76414774.492594,76414774.492594,76414774.492594,76414774.492594
22,15.300000,32768,100941726.256762,100941726.256762,100941726.256762,100941726.256762,100941726.256762,100941726.256762,100941726.256762,100941726.256762
22,19.700000,4096,135855396.318149,135855396.318149,135855396.318149,135855396.318149,135855396.318149,135855396.318149,135855396.318149,135855396.318149
22,32.300000,512,217665591.177398,217665591.177398,217665591.177398,217665591.177398,217665591.177398,217665591.177398,217665591.177398,217665591.177398
22,90.000000,36,287453171.849067,287453171.849067,287453171.849067,287453171.849067,287453171.849067,287453171.849067,287453171.849067,287453171.849067
22,90.000000,27,299311365.868239,299370714.627347,299370714.627347,299370714.627347,299370714.627347,299370714.627347,299370714.627347,299370714.627347
22,90.000000,18,311341026.120550,311201021.008157,311783713.096114,312798532.287617,313419632.263734,313846233.664059,313928688.105412,313101853.374582
