arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
36,8000.000000,3000,991739889.847496,991739889.847496,991739889.847496,991739889.847496,991739889.847496,991739889.847496,991739889.847496,991739889.847496
36,300.000000,150,32338088.467508,32338088.467508,32338088.467508,32338088.467508,32338088.467508,32338088.467508,32338088.467508,32338088.467508
36,1500.000000,600,184427120.467551,184427120.467551,184427120.467551,184427120.467551,184427120.467551,184427120.467551,184427120.467551,184427120.467551
36,15.300000,32768,70266844.494307,70266844.494307,70266844.494307,70266844.494307,70266844.494307,70266844.494307,70266844.494307,70266844.494307
36,13.000000,262144,50178495.324441,50175897.556967,50175897.556967,50175897.556967,50175897.556967,50175897.556967,50175897.556967,50175897.556967
36,19.700000,4096,107010051.551793,107010051.551793,107010051.551793,107010051.551793,107010051.551793,107010051.551793,107010051.551793,107010051.551793
36,32.300000,512,183214920.588579,183214920.588579,183214920.588579,183214920.588579,183214920.588579,183214920.588579,183214920.588579,183214920.588579
36,90.000000,36,245512023.853661,244876025.382102,245703360.507765,246840903.516691,246848631.580778,250234954.860323,250041723.840595,246789604.927807
36,90.000000,27,244090368.229624,245679702.529783,248235821.654830,249723376.716480,249723050.655217,249723375.221054,249723376.716480,249723376.716480
36,90.000000,18,251335914.848821,251341625.179026,251341625.179026,251341625.179026,251341625.179026,251341625.179026,251341625.179026,251341625.179026
