arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,8000.000000,3000,993812133.372537,993812133.372537,993812133.372537,993812133.372537,993812133.372537,993812133.372537,993812133.372537,993812133.372537
28,300.000000,150,33378718.505417,33378718.505417,33378718.505417,33378718.505417,33378718.505417,33378718.505417,33378718.505417,33378718.505417
28,1500.000000,600,184540763.631409,184540763.631409,184540763.631409,184540763.631409,184540763.631409,184540763.631409,184540763.631409,184540763.631409
28,13.000000,262144,66116775.694470,66116775.694470,66116775.694470,66116775.694470,66116775.694470,66116775.694470,66116775.694470,66116775.694470
28,15.300000,32768,86760402.641227,86760402.641227,86760402.641227,86760402.641227,86760402.641227,86760402.641227,86760402.641227,86760402.641227
28,19.700000,4096,123443186.692217,123443186.692217,123443186.692217,123443186.692217,123443186.692217,123443186.692217,123443186.692217,123443186.692217
28,32.300000,512,199648361.461910,199648361.461910,199648361.461910,199648361.461910,199648361.461910,199648361.461910,199648361.461910,199648361.461910
28,90.000000,36,271011513.977644,271058986.278082,271058986.278082,271058986.278082,271058986.278082,271058986.278082,271058986.278082,271058986.278082
28,90.000000,27,281029121.516502,281859866.235090,282679070.304974,283120020.605819,283344014.054797,283462080.191921,283408597.043082,283244551.869991
28,90.000000,18,287574864.707128,288629695.288065,289201241.445269,289201222.629337,289201222.629337,289201241.445269,289201241.445269,289201241.445269
