arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,300.000000,150,33313441.976991,33313441.976991,33313441.976991,33313441.976991,33313441.976991,33313441.976991,33313441.976991,33313441.976991
28,8000.000000,3000,995635436.600559,995635436.600559,995635436.600559,995635436.600559,995635436.600559,995635436.600559,995635436.600559,995635436.600559
28,1500.000000,600,184468510.934233,184468510.934233,184468510.934233,184468510.934233,184468510.934233,184468510.934233,184468510.934233,184468510.934233
28,13.000000,262144,65335037.207131,64970391.677259,64970391.677259,64970391.677259,65242580.288144,64970391.677259,64970391.677259,64970391.677259
28,15.300000,32768,87159465.499825,87159465.499825,87159465.499825,87159465.499825,87159465.499825,87159465.499825,87159465.499825,87159465.499825
28,19.700000,4096,125243493.285201,125243493.285201,125243493.285201,125243493.285201,125243493.285201,125243493.285201,125243493.285201,125243493.285201
28,32.300000,512,201536228.926694,201536228.926694,201536228.926694,201536228.926694,201536228.926694,201536228.926694,201536228.926694,201536228.926694
28,90.000000,36,270277604.147480,270332659.871120,270332659.871120,270332659.871120,270332659.871120,270332659.871120,270332659.871120,270332659.871120
28,90.000000,27,281650228.330899,282231769.892803,283451068.526265,283727554.536342,283886413.170978,284093233.577677,284036513.225547,283908465.905411
28,90.000000,18,287317201.119361,288158703.755681,289267924.529808,289327023.148335,289327023.148335,289327044.880362,289327044.880362,289327044.880362
