arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,1500.000000,600,182546861.311658,182546861.311658,182546861.311658,182546861.311658,182546861.311658,182546861.311658,182546861.311658,182546861.311658
20,8000.000000,3000,980637690.422564,980637690.422564,980637690.422564,980637690.422564,980637690.422564,980637690.422564,980637690.422564,980637690.422564
20,300.000000,150,34056209.358414,34056209.358414,34056209.358414,34056209.358414,34056209.358414,34056209.358414,34056209.358414,34056209.358414
20,13.000000,262144,82959668.623470,82959668.623470,82959668.623470,82959668.623470,82959668.623470,82959668.623470,82959668.623470,82959668.623470
20,15.300000,32768,102533806.934054,102533806.934054,102533806.934054,102533806.934054,102533806.934054,102533806.934054,102533806.934054,102533806.934054
20,19.700000,4096,142034797.710737,142034797.710737,142034797.710737,142034797.710737,142034797.710737,142034797.710737,142034797.710737,142034797.710737
20,32.300000,512,222795826.725605,222795826.725605,222795826.725605,222795826.725605,222795826.725605,222795826.725605,222795826.725605,222795826.725605
20,90.000000,36,293816716.772679,293816716.772679,293816716.772679,293816716.772679,293816716.772679,293816716.772679,293816716.772679,293816716.772679
20,90.000000,27,307039250.456860,307039250.456860,307039250.456860,307039250.456860,307039250.456860,307039250.456860,307039250.456860,307039250.456860
20,90.000000,18,319465312.023524,319906820.428596,320242695.259737,320398399.326949,320398399.326949,320398399.326949,320398399.326949,320398399.326949
