arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
24,8000.000000,3000,994955725.359374,994955725.359374,994955725.359374,994955725.359374,994955725.359374,994955725.359374,994955725.359374,994955725.359374
24,300.000000,150,33493060.204669,33493060.204669,33493060.204669,33493060.204669,33493060.204669,33493060.204669,33493060.204669,33493060.204669
24,1500.000000,600,181929773.778328,181929773.778328,181929773.778328,181929773.778328,181929773.778328,181929773.778328,181929773.778328,181929773.778328
24,13.000000,262144,73817110.776202,73817110.776202,73817110.776202,73817110.776202,73817110.776202,73817110.776202,73817110.776202,73817110.776202
24,15.300000,32768,93785987.638714,93785987.638714,93785987.638714,93785987.638714,93785987.638714,93785987.638714,93785987.638714,93785987.638714
24,19.700000,4096,135937546.661065,135937546.661065,135937546.661065,135937546.661065,135937546.661065,135937546.661065,135937546.661065,135937546.661065
24,32.300000,512,213092404.577765,213092404.577765,213092404.577765,213092404.577765,213092404.577765,213092404.577765,213092404.577765,213092404.577765
24,90.000000,36,281231172.507087,281231172.507087,281231172.507087,281231172.507087,281231172.507087,281231172.507087,281231172.507087,281231172.507087
24,90.000000,27,296913940.886144,296944986.839772,296944986.839772,296944986.839772,296944986.839772,296944986.839772,296944986.839772,296944986.839772
24,90.000000,18,303652684.090343,303597558.300329,303831037.392649,304536404.701392,305246858.092972,307344063.095221,307339795.033501,305118344.411243
