frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,254381.041866,98004.000000,161.148999
4,285640.800575,77190.000000,981.053515
8,452847.461644,232662.000000,152.495902
16,965597.979088,181727.000000,245.894286
32,516952.849362,145705.000000,876.883687
64,198020.457279,111213.000000,3135.926179
128,345313.284892,123758.000000,27739.736336
256,123323.912239,55565.000000,6170.938502
512,100655.431632,19848.000000,10939.769285
1024,308576.420706,181298.000000,21539.810631
2048,137929.798717,51006.000000,8919.652460
4096,823495.364728,259839.000000,162569.477064
8192,567320.929973,233463.000000,246474.931476
16384,461105.538990,99443.000000,177968.160324
32768,621295.102516,270950.000000,496660.729447
65536,695802.559075,277510.000000,518071.695441
