frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,188915.637529,92152.000000,307.496341
4,277008.034048,150934.000000,1013.250216
8,216262.308249,104249.000000,8963.232118
16,432846.861296,224477.000000,945.261868
32,291122.486990,119676.000000,1352.849955
64,390844.608503,178705.000000,3171.797755
128,464988.237258,130321.000000,6321.484240
256,150975.250614,41426.000000,2230.196628
512,499794.627171,253602.000000,17900.160726
1024,1415682.300249,96311.000000,65124.824276
2048,332905.703942,88959.000000,134616.670780
4096,460169.078072,87813.000000,46023.655103
8192,566405.614186,204799.000000,113086.885955
16384,420882.933631,239363.000000,120115.212858
32768,311825.921698,94751.000000,268491.562301
65536,736759.513258,223567.000000,593737.867541
