arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,4.073000,262144,4208.511138
30,7.918000,512,9152.184329
30,4.639000,32768,12539.917025
30,5.649000,4096,18469.651621
30,16.772000,64,11618.975772
