arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,7.918000,512,41688.552757
26,16.772000,64,136482.681099
26,4.073000,262144,22990.648077
26,4.639000,32768,7513.274253
26,5.649000,4096,14639.112302
