arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,4.639000,32768,3280.078048
34,4.073000,262144,3728.488300
34,16.772000,64,12068.926547
34,5.649000,4096,13998.612253
34,7.918000,512,12353.938319
