arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,4.639000,32768,32671.240503
20,7.918000,512,123547.182578
20,5.649000,4096,68298.860547
20,4.073000,262144,16453.537158
20,16.772000,64,212236.360278
