arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,4.073000,262144,19603.607933
36,4.639000,32768,27628.814234
36,16.772000,64,4969.388695
36,7.918000,512,8191.738765
36,5.649000,4096,18263.091387
