arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,4.639000,32768,8456.907236
28,7.918000,512,56929.879984
28,4.073000,262144,16391.813811
28,5.649000,4096,16537.228879
28,16.772000,64,64410.505836
