arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,7.918000,512,6516.105355
34,5.649000,4096,23575.669026
34,16.772000,64,14073.791742
34,4.073000,262144,9801.877575
34,4.639000,32768,13104.260223
