arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
24,7.918000,512,61679.814137
24,4.073000,262144,13747.581678
24,4.639000,32768,28448.891349
24,16.772000,64,143287.963395
24,5.649000,4096,24957.704121
