arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,4.639000,32768,12182.739101
22,4.073000,262144,8376.070976
22,16.772000,64,196881.186526
22,5.649000,4096,40214.539958
22,7.918000,512,95017.799433
