arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,7.918000,512,66386.113902
26,5.649000,4096,31416.740362
26,4.073000,262144,8007.953359
26,16.772000,64,81755.427661
26,4.639000,32768,42555.371365
