arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,4.639000,32768,16567.448778
22,5.649000,4096,43875.686285
22,16.772000,64,195129.028696
22,4.073000,262144,33537.814538
22,7.918000,512,64758.513942
