arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,4.073000,262144,14958.276906
34,16.772000,64,6461.558403
34,4.639000,32768,46764.611941
34,5.649000,4096,13603.608712
34,7.918000,512,37668.416120
