arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,4.639000,32768,15291.236706
26,7.918000,512,75483.085781
26,4.073000,262144,13833.577267
26,16.772000,64,152996.838507
26,5.649000,4096,12903.539476
