arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,16.772000,64,8174.916452
34,4.639000,32768,15764.806247
34,4.073000,262144,5050.170987
34,7.918000,512,4746.664197
34,5.649000,4096,31704.912585
