arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,4.639000,32768,40294.971448
20,5.649000,4096,57282.832271
20,16.772000,64,226047.983464
20,4.073000,262144,30711.327454
20,7.918000,512,103635.237699
