arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,5.649000,4096,45777.564701
26,4.639000,32768,27078.605189
26,7.918000,512,94467.702941
26,16.772000,64,138115.645537
26,4.073000,262144,8817.667662
