arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,4.073000,262144,13325.792622
20,7.918000,512,103057.277492
20,5.649000,4096,79077.509578
20,4.639000,32768,52965.353062
20,16.772000,64,221279.154888
