arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,4.639000,32768,57474.886272
36,5.649000,4096,10141.349072
36,7.918000,512,8960.677988
36,4.073000,262144,7591.166643
36,16.772000,64,6196.522735
