arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,4.073000,262144,7333.050661
26,4.639000,32768,83511.285082
26,5.649000,4096,33700.245118
26,16.772000,64,113453.778976
26,7.918000,512,77132.305800
