arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,4.073000,262144,7856.801194
30,5.649000,4096,68426.056009
30,4.639000,32768,27271.948244
30,16.772000,64,24714.163894
30,7.918000,512,43887.045036
