arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,5.649000,4096,11976.594675
36,7.918000,512,6253.838501
36,4.639000,32768,41427.763553
36,16.772000,64,13543.115225
36,4.073000,262144,16873.677430
