arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,FCFS_ratio,RMLF_ratio
20,"{'L': 16.772, 'H': 64}",0.3217757975883204,0.8094809588640591,0.4299037861631441,1.0000411756917311,0.469815312389461
20,"{'L': 7.918, 'H': 512}",0.26457317556477583,1.7288734673950932,0.9435494056749056,1.0008525853411858,1.0054738621310901
20,"{'L': 5.649, 'H': 4096}",0.1329446518912435,1.706837429079561,0.9096770219331233,0.4805726222297537,1.0108366760003438
20,"{'L': 4.639, 'H': 32768}",0.057788618927124606,1.6511926197992084,0.851313547450243,0.16449913952202894,1.0401937301227535
20,"{'L': 4.073, 'H': 262144}",0.06123717264015039,1.8343660452529138,0.9606893705194344,0.28210449396424814,1.10632747604137
22,"{'L': 16.772, 'H': 64}",0.26458413048953694,0.7457726454388206,0.37792241292121354,1.0000313032249224,0.4186027826355523
22,"{'L': 7.918, 'H': 512}",0.18027301995111492,1.4574311858643438,0.7735937686839383,1.0009364712473752,0.8394058011778265
22,"{'L': 5.649, 'H': 4096}",0.10564629365936692,1.6802969473092702,0.9388394345033527,0.5454837315144028,0.9965566690662437
22,"{'L': 4.639, 'H': 32768}",0.026098543483987283,1.467939480347639,0.9978567047222491,0.2322658925956555,1.019006945511374
22,"{'L': 4.073, 'H': 262144}",0.03363182127593788,1.478102429701795,0.972614494295662,0.31072944207818665,0.9953947301685285
24,"{'L': 16.772, 'H': 64}",0.18946023320041183,0.6467220839631216,0.31078113144321434,1.0000407219266394,0.3296026147676985
24,"{'L': 7.918, 'H': 512}",0.12386515916227347,1.313404147797101,0.6759173509684134,1.0014342676474803,0.7111841674742947
24,"{'L': 5.649, 'H': 4096}",0.07001461475352211,1.8688297530733007,1.0040979549435125,0.49922415452921043,0.9784636807290008
24,"{'L': 4.639, 'H': 32768}",0.02636525302604247,1.6396857104244824,1.003230929464442,0.18127478976239125,1.0032013829456035
24,"{'L': 4.073, 'H': 262144}",0.02138156522877695,1.3217595106719897,1.0079137558089029,0.25949011426074503,1.0391840521442663
26,"{'L': 16.772, 'H': 64}",0.11380188034556632,0.5142349532194935,0.2317637489716533,1.0000784234602622,0.27951494572829566
26,"{'L': 7.918, 'H': 512}",0.047182724183087735,0.9793241012492251,0.45979718022685434,1.0036544938556664,0.4730096253426213
26,"{'L': 5.649, 'H': 4096}",0.043405916125574956,1.726248608547784,1.0911351271268788,0.5726935632929028,1.0483971939781824
26,"{'L': 4.639, 'H': 32768}",0.003747139574993885,1.2308808100494357,0.9853216503680792,0.3191797705063053,1.0033270370307381
26,"{'L': 4.073, 'H': 262144}",0.009366117164893044,1.5721108796666274,0.9067725320311528,0.45990760430423017,0.955183474003589
28,"{'L': 16.772, 'H': 64}",0.06501355736783221,0.423562219071568,0.17792526803828032,1.0001370933291915,0.25829880871112054
28,"{'L': 7.918, 'H': 512}",0.008824383723210932,1.245214005204419,0.5397553141766319,1.0067562721571461,0.6283547237352369
28,"{'L': 5.649, 'H': 4096}",0.025208716223414935,1.643656447171099,0.7312796542037575,0.4588654816278917,0.8346691654373255
28,"{'L': 4.639, 'H': 32768}",0.025581177243932295,1.6737603963070646,1.0436519867720366,0.14688672165608307,1.006606982912318
28,"{'L': 4.073, 'H': 262144}",0.013729051631869995,1.132833107207128,1.0231171387063231,0.0774799899081112,1.002621120998064
30,"{'L': 16.772, 'H': 64}",0.0030881614726270116,0.4365602401819802,0.14769862498780667,1.0023298789783044,0.22806407757547964
30,"{'L': 7.918, 'H': 512}",0.006538391216163377,1.240189602459904,0.5608900251821647,1.007231131046982,0.6745934588920615
30,"{'L': 5.649, 'H': 4096}",0.005337381387058614,1.4082328595265052,0.9326808651490328,0.5003815523177997,1.0107755230451054
30,"{'L': 4.639, 'H': 32768}",0.00800696821109495,1.1895135402023114,1.1227926418350946,0.17460957289695775,1.014616525304485
30,"{'L': 4.073, 'H': 262144}",0.010373579401948566,1.3290464691503612,0.9258273520467908,0.17974576364069655,1.0014599512411424
32,"{'L': 16.772, 'H': 64}",0.0017986420721652705,0.5109645467466111,0.18612582161575503,1.0033412620760187,0.27456333250005266
32,"{'L': 7.918, 'H': 512}",0.003363124956177879,1.5401650043654413,0.6562753084196458,1.0200378862792385,0.8186224918272926
32,"{'L': 5.649, 'H': 4096}",0.0031648973971480938,1.5853138335323531,0.9417951755274596,0.5259984503463129,0.9986156410070955
32,"{'L': 4.639, 'H': 32768}",0.003133097241062231,1.1568420401132753,1.0463552993541707,0.17952685794585382,1.0383494839862553
32,"{'L': 4.073, 'H': 262144}",0.017470514716494828,1.194295381367922,1.0307252983067539,0.04698523488625113,1.0068752303876485
34,"{'L': 16.772, 'H': 64}",0.0009126793955468483,0.7221036835939966,0.3016060620882066,1.0036065801136576,0.3745123889964149
34,"{'L': 7.918, 'H': 512}",0.002337782338029538,1.6601976571128663,0.9161764184539392,1.0503147015014822,0.9928646419019458
