arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
36,37948719.457422934,5481039.017702848,12057367.370275859,17562588.81764821,9473175.702895887
