arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
40,24708623.782715682,602053.4777966157,1284538.1388845565,1865075.2933919316,1081815.1577302844
