arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
36,33818226.201923646,5017448.660114123,10459099.715293951,12903814.61282961,8515250.498799434
