arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
34,32676923.382200073,4915018.634573525,10487582.211246118,12803113.373218367,8418135.527523894
