arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
24,45933754.505663425,8500429.636339389,20571989.208164386,32145610.270066317,14565865.382688288
