arrival_rate,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,RMLFQ/SRPT,PRMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,RMLFQ/FCFS,PRMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,PRMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,PRMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,Rmlfq_L2_Norm/RR_L2_Norm,FCFS_average_flow_time,SJF_average_flow_time,SRPT_average_flow_time,RMLFQ_average_flow_time,PRMLFQ_average_flow_time,MLFQ_average_flow_time,SETF_average_flow_time,FCFS_L2N,SJF_L2N,SRPT_L2N,RMLFQ_L2N,PRMLFQ_L2N,MLFQ_L2N,SETF_L2N
20,"{'L': 16.772, 'H': 64}",1.0000258194063922,2.806220726855768,3.6977151112256066,2.8243588631564083,3.6314457152844457,1.0000258194063922,1.745136365688315,0.573035918033811,1.6080237522005574,2.1188688654523324,1.618417287432107,2.08089510177168,0.573035918033811,0.5730211229685658,1.000000001437279,1.2997850239573345,1.7458447368373504,1.5970322789767377,1.7578850913014477,1.000000001437279,0.8122491136150967,1.2311493908396587,1.6002295381676073,2.149395681168647,1.9661853145875257,2.1642191562113084,1.2311493908396587,1.2311493890701537,1.2286895521494794,482406.11864,276436.03306,276428.89583,780734.40197,1003836.5293426638,1022155.30529,276436.03306,176044504.17861313,216737084.0801693,216737083.76865765,346136118.8298314,380998888.28907627,378389296.9749869,216737084.0801693
20,"{'L': 7.918, 'H': 512}",1.0008333345269442,5.3757958683506075,3.1986671147862227,4.391414022378449,3.252972079563169,1.0008333345269442,8.957251870829413,0.11173441910082967,0.6001612934272469,0.3571036251870002,0.49026354128543864,0.3631663066388636,0.11173441910082967,0.11164138448050621,1.0000003172425336,1.4497148674376215,1.659937782101598,1.738458823844779,1.6779488372457154,1.0000003172425336,1.7134240628646948,0.5836268667609469,0.8460922773629227,0.9687839794465869,1.0146109544756994,0.9792957117926382,0.5836268667609469,0.5836266816097397,1.1991729290308748,386410.56281,43175.35977,43139.41021,189443.01091333,140331.2969419523,137988.61279,43175.35977,141014643.19726217,82299934.37663099,82299908.26759958,143075001.72942436,138095035.38304776,136612727.1968842,82299934.37663099
20,"{'L': 5.649, 'H': 4096}",1.0087857990931015,7.824426749167008,3.034997207866502,10.640144340117892,3.047802286287989,1.0087857990931015,38.65756523330699,0.026095430299473216,0.20240350632392018,0.07850978688258353,0.27524093346030093,0.07884103067262063,0.026095430299473216,0.02586815786159263,1.0002908391917729,1.4844745281256375,1.6419484258519397,2.4827564853403,1.6391243881577455,1.0002908391917729,3.6304403554410114,0.27552879024513305,0.40889654774270745,0.45227252484429875,0.6838719941010309,0.4514946473920603,0.27552879024513305,0.2754486789739654,1.6724817019764813,395656.9078,10324.83726,10234.91535,108900.97663288823,31193.998403694033,31062.93951,10324.83726,143687731.07401276,39590106.71589075,39578595.70910321,98264015.17743777,64874241.47582658,64986012.921992354,39590106.71589075
20,"{'L': 4.639, 'H': 32768}",1.1338409154637816,12.276800226078105,3.0797631114440938,36.09364054155575,3.0744661142680454,1.1338409154637816,184.11476983686333,0.006158337630752993,0.06668014867550323,0.016727409290264693,0.19603881086529268,0.016698639207447644,0.006158337630752993,0.005431394781016534,1.0129615287703986,1.5455590075845513,1.7084389441891037,4.288334438084512,1.6999023934292634,1.0129615287703986,7.5254028905399455,0.1346056209221403,0.20537890529787406,0.22702292077102648,0.569847820835653,0.22588855615507064,0.1346056209221403,0.13288325084323163,2.7746170913179546,304163.27787,1873.14016,1652.03084,59627.807302524394,5079.1128373057745,5087.86364,1873.14016,111021022.89692803,14944053.72245215,14752834.43448465,63265087.964759566,25078378.56504611,25204316.885047607,14944053.72245215
20,"{'L': 4.073, 'H': 262144}",1.1225011344949558,11.215841782310124,2.9553841937974834,32.198133522810444,2.9727122856382446,1.1225011344949558,174.2779476190744,0.006440867303237051,0.06435605844306243,0.016957878114660686,0.1847516221225365,0.017057306023225662,0.006440867303237051,0.005737960617861624,1.0163350904477964,1.5237936171861906,1.681769572591999,4.124105130309841,1.6844191160347954,1.0163350904477964,7.813930873961395,0.1300670695506869,0.19500986657867367,0.2152270860491244,0.5277887911771431,0.2155661655067666,0.1300670695506869,0.12797656085393985,2.7064722438760036,349978.40413,2254.16446,2008.1623,64659.07787087413,5969.688740765554,5934.89112,2254.16446,129808939.41914089,16883868.3517303,16612501.634959077,68511703.22001536,27982415.319084365,27938399.774309013,16883868.3517303
22,"{'L': 16.772, 'H': 64}",1.0000416771836897,2.91697170965176,3.914903023998902,3.2399051121732168,3.915269039694855,1.0000416771836897,1.8112497547935371,0.5521279848552325,1.610474591884355,2.161437434919161,1.7887677299051068,2.1616395140057056,0.5521279848552325,0.552104974674787,1.0000000025290174,1.188045727341855,1.7671128284914146,1.7069657869788026,1.8126413125284901,1.0000000025290177,0.730725759104215,1.368502464939653,1.6258435022165652,2.418298255501065,2.335986881140395,2.4806040979731963,1.3685024649396533,1.3685024614786867,1.4367845847129004,385849.6469,213038.388,213029.50953,690195.39697,834067.8432041891,833989.87106,213038.388,140869103.8232842,192779715.81600437,192779715.3284611,329068378.4891962,349440476.22185045,340663508.0298466,192779715.8160044
22,"{'L': 7.918, 'H': 512}",1.0041610160399759,6.249380087565553,3.3331862029168713,5.287892160142454,3.374233560698099,1.0041610160399759,10.609942994928643,0.09464339408043439,0.5890116554398682,0.3141568436805054,0.49839025173556245,0.3180256069529233,0.09464339408043439,0.09425121327022977,1.0017634623590448,1.3871268126231002,1.6946103890072872,1.6548396301541772,1.6942858749631255,1.0017634623590448,1.5736387643742786,0.6365904838124479,0.8814772767590403,1.0768738209630404,1.0516007025361924,1.0766676020699193,0.6365904838124479,0.6354698566399557,1.192998084309843,288237.05051,27279.73276,27166.69172,143654.53616319492,91666.76293476316,90551.64202,27279.73276,104987691.01182505,66834165.0155695,66716512.95624444,110405129.62568793,113036845.52855931,113058495.97399111,66834165.0155695
22,"{'L': 5.649, 'H': 4096}",1.0239296632145745,9.556076942707483,3.1099555909368775,15.342990993642942,3.130497482023976,1.0239296632145745,57.1214525860056,0.017925483629340176,0.16729401144551184,0.054444616692027145,0.2686029556153458,0.05480423449159499,0.017925483629340176,0.017506557601880624,1.00001520055536,1.4849039772705095,1.702899710282766,2.5529837848624517,1.7011524243914682,1.00001520055536,3.7212704790831777,0.26872951218577834,0.3990314559548895,0.45761245248217364,0.6860516587580701,0.4571429123342271,0.26872951218577834,0.26872542741004235,1.7192921723835932,284090.48901,5092.45941,4973.44651,76307.54501029493,15569.36177653593,15467.19778,5092.45941,103353705.40221344,27774190.83532946,27773768.65862141,70905981.02998143,47247413.88810159,47295942.60222697,27774190.83532946
22,"{'L': 4.639, 'H': 32768}",1.442889278257725,13.04230532409382,3.1519163083700854,50.71067523255368,3.1894564794305156,1.442889278257725,268.42661559464256,0.005375358457138491,0.04858797364486879,0.01174218995157272,0.18891820813005028,0.011882042592404435,0.005375358457138491,0.0037254129877721358,1.0023682716019746,1.448599032017181,1.6830280441831813,4.212640906909959,1.6810034926090516,1.0023682716019746,7.80418488534452,0.12843984174238646,0.18561823602327843,0.2156571210074405,0.5397925560196399,0.21539770229762345,0.12843984174238646,0.12813637999247046,2.908079333066954,202265.21797,1087.24805,753.52147,38211.582545926445,2403.323934881507,2375.03661,1087.24805,77675982.11068445,9976690.849480754,9953119.160023002,41928916.92486219,16731228.070352735,16751378.67341566,9976690.849480754
22,"{'L': 4.073, 'H': 262144}",1.6891622020471293,13.585437659397332,3.4566786650541683,107.98648307123077,3.478243124038562,1.6891622020471293,606.8745682574556,0.0027833794500522428,0.022385907022608918,0.005695870029583666,0.1779387186734433,0.005731403663900083,0.0027833794500522428,0.0016477869601149078,1.0110326056892165,1.5331725568246388,1.762619832033809,8.299006269670462,1.7591316674754858,1.0110326056892165,16.267833338328206,0.062149186352133914,0.0942456518295139,0.10835000552169093,0.5101482230038217,0.1081355845545112,0.062149186352133914,0.06147100103637814,5.412962965407217,342840.85484,954.25619,564.92869,61004.66241913757,1964.9593315646123,1952.77695,954.25619,129801103.69092092,8067032.981999702,7979003.779507627,66217802.39185811,14036118.223438455,14063950.301632859,8067032.981999702
