L,H,bp_parms,arrival_rate,arithmetic,value
4.073,262144.0,L4.073/H262144,34,SPRT/FCFS,0.0006356221939873
16.772,64.0,L16.772/H64,36,SPRT/FCFS,0.8971209905132057
7.918,512.0,L7.918/H512,36,SPRT/FCFS,0.2340523697424922
5.649,4096.0,L5.649/H4096,36,SPRT/FCFS,0.0514564345123612
4.639,32768.0,L4.639/H32768,36,SPRT/FCFS,0.0110815101784535
4.073,262144.0,L4.073/H262144,36,SPRT/FCFS,0.0008017929074155
16.772,64.0,L16.772/H64,38,SPRT/FCFS,0.9360446439199266
7.918,512.0,L7.918/H512,38,SPRT/FCFS,0.2767272564571009
5.649,4096.0,L5.649/H4096,38,SPRT/FCFS,0.0504065585080192
4.639,32768.0,L4.639/H32768,38,SPRT/FCFS,0.0103735599543259
4.073,262144.0,L4.073/H262144,38,SPRT/FCFS,0.0013971219268791
16.772,64.0,L16.772/H64,40,SPRT/FCFS,0.9599688327271718
7.918,512.0,L7.918/H512,40,SPRT/FCFS,0.3037431034459979
5.649,4096.0,L5.649/H4096,40,SPRT/FCFS,0.0695729847863312
4.639,32768.0,L4.639/H32768,40,SPRT/FCFS,0.0132074463442253
4.073,262144.0,L4.073/H262144,40,SPRT/FCFS,0.0035066989964629
16.772,64.0,L16.772/H64,20,RMLFQ/FCFS,1.6184174425089128
7.918,512.0,L7.918/H512,20,RMLFQ/FCFS,0.4684877705298671
5.649,4096.0,L5.649/H4096,20,RMLFQ/FCFS,0.1106292652286614
4.639,32768.0,L4.639/H32768,20,RMLFQ/FCFS,0.0165556814520881
4.073,262144.0,L4.073/H262144,20,RMLFQ/FCFS,0.0168775101792279
16.772,64.0,L16.772/H64,22,RMLFQ/FCFS,1.7887679125928466
7.918,512.0,L7.918/H512,22,RMLFQ/FCFS,0.4649309717947284
5.649,4096.0,L5.649/H4096,22,RMLFQ/FCFS,0.0564179153034665
4.639,32768.0,L4.639/H32768,22,RMLFQ/FCFS,0.0113691014709704
4.073,262144.0,L4.073/H262144,22,RMLFQ/FCFS,0.0050358692346515
16.772,64.0,L16.772/H64,24,RMLFQ/FCFS,2.07321307335794
7.918,512.0,L7.918/H512,24,RMLFQ/FCFS,0.438834614536282
5.649,4096.0,L5.649/H4096,24,RMLFQ/FCFS,0.0434992572181787
4.639,32768.0,L4.639/H32768,24,RMLFQ/FCFS,0.0088747448600931
4.073,262144.0,L4.073/H262144,24,RMLFQ/FCFS,0.0038472126420428
16.772,64.0,L16.772/H64,26,RMLFQ/FCFS,2.264580288878705
7.918,512.0,L7.918/H512,26,RMLFQ/FCFS,0.3069457429092704
5.649,4096.0,L5.649/H4096,26,RMLFQ/FCFS,0.0331738057669278
4.639,32768.0,L4.639/H32768,26,RMLFQ/FCFS,0.0066013833752089
4.073,262144.0,L4.073/H262144,26,RMLFQ/FCFS,0.0031180861271095
16.772,64.0,L16.772/H64,28,RMLFQ/FCFS,2.2691665854777185
7.918,512.0,L7.918/H512,28,RMLFQ/FCFS,0.3356069736463566
5.649,4096.0,L5.649/H4096,28,RMLFQ/FCFS,0.0601988190441023
4.639,32768.0,L4.639/H32768,28,RMLFQ/FCFS,0.0196659948797953
4.073,262144.0,L4.073/H262144,28,RMLFQ/FCFS,0.0047687400298713
16.772,64.0,L16.772/H64,30,RMLFQ/FCFS,1.940074729348632
7.918,512.0,L7.918/H512,30,RMLFQ/FCFS,0.3882762212609221
5.649,4096.0,L5.649/H4096,30,RMLFQ/FCFS,0.084087345685032
4.639,32768.0,L4.639/H32768,30,RMLFQ/FCFS,0.0250826010810276
4.073,262144.0,L4.073/H262144,30,RMLFQ/FCFS,0.0110444830126088
16.772,64.0,L16.772/H64,32,RMLFQ/FCFS,1.200331331331654
7.918,512.0,L7.918/H512,32,RMLFQ/FCFS,0.4355954917916871
5.649,4096.0,L5.649/H4096,32,RMLFQ/FCFS,0.0952709545372383
4.639,32768.0,L4.639/H32768,32,RMLFQ/FCFS,0.0332405420308709
4.073,262144.0,L4.073/H262144,32,RMLFQ/FCFS,0.0230709332114887
16.772,64.0,L16.772/H64,34,RMLFQ/FCFS,1.015363276958018
7.918,512.0,L7.918/H512,34,RMLFQ/FCFS,0.470256045919953
5.649,4096.0,L5.649/H4096,34,RMLFQ/FCFS,0.1013659979879769
4.639,32768.0,L4.639/H32768,34,RMLFQ/FCFS,0.0372688134449272
4.073,262144.0,L4.073/H262144,34,RMLFQ/FCFS,0.018867885989027
16.772,64.0,L16.772/H64,36,RMLFQ/FCFS,0.9499285924993964
7.918,512.0,L7.918/H512,36,RMLFQ/FCFS,0.4839603900711978
5.649,4096.0,L5.649/H4096,36,RMLFQ/FCFS,0.1248926131673879
4.639,32768.0,L4.639/H32768,36,RMLFQ/FCFS,0.0426674365052728
4.073,262144.0,L4.073/H262144,36,RMLFQ/FCFS,0.0118283099949802
16.772,64.0,L16.772/H64,38,RMLFQ/FCFS,0.9312013107499704
7.918,512.0,L7.918/H512,38,RMLFQ/FCFS,0.5148718921364439
5.649,4096.0,L5.649/H4096,38,RMLFQ/FCFS,0.1193042996873281
4.639,32768.0,L4.639/H32768,38,RMLFQ/FCFS,0.0381564667869684
4.073,262144.0,L4.073/H262144,38,RMLFQ/FCFS,0.0190667323834189
16.772,64.0,L16.772/H64,40,RMLFQ/FCFS,0.9330231368873946
7.918,512.0,L7.918/H512,40,RMLFQ/FCFS,0.5360607393259645
5.649,4096.0,L5.649/H4096,40,RMLFQ/FCFS,0.1503486116465982
4.639,32768.0,L4.639/H32768,40,RMLFQ/FCFS,0.0470898958099235
4.073,262144.0,L4.073/H262144,40,RMLFQ/FCFS,0.0232359069113702
16.772,64.0,L16.772/H64,20,PRMLFQ/FCFS,2.081044292298759
7.918,512.0,L7.918/H512,20,PRMLFQ/FCFS,0.3630887271106736
5.649,4096.0,L5.649/H4096,20,PRMLFQ/FCFS,0.0789438864624507
4.639,32768.0,L4.639/H32768,20,PRMLFQ/FCFS,0.0166239529605475
4.073,262144.0,L4.073/H262144,20,PRMLFQ/FCFS,0.0169763343177759
16.772,64.0,L16.772/H64,22,PRMLFQ/FCFS,2.162480372509291
7.918,512.0,L7.918/H512,22,PRMLFQ/FCFS,0.3179433720805302
5.649,4096.0,L5.649/H4096,22,PRMLFQ/FCFS,0.0545741357455373
4.639,32768.0,L4.639/H32768,22,PRMLFQ/FCFS,0.0117359643498057
4.073,262144.0,L4.073/H262144,22,PRMLFQ/FCFS,0.0057229693553957
16.772,64.0,L16.772/H64,24,PRMLFQ/FCFS,2.301075046697907
7.918,512.0,L7.918/H512,24,PRMLFQ/FCFS,0.2724281671469576
5.649,4096.0,L5.649/H4096,24,PRMLFQ/FCFS,0.043238204260417
4.639,32768.0,L4.639/H32768,24,PRMLFQ/FCFS,0.0105429242375583
4.073,262144.0,L4.073/H262144,24,PRMLFQ/FCFS,0.0046294814194813
16.772,64.0,L16.772/H64,26,PRMLFQ/FCFS,2.4107251682036708
7.918,512.0,L7.918/H512,26,PRMLFQ/FCFS,0.2777790136011437
5.649,4096.0,L5.649/H4096,26,PRMLFQ/FCFS,0.034641816815561
4.639,32768.0,L4.639/H32768,26,PRMLFQ/FCFS,0.0113271586433
4.073,262144.0,L4.073/H262144,26,PRMLFQ/FCFS,0.005759506126239
16.772,64.0,L16.772/H64,28,PRMLFQ/FCFS,2.5576380949812307
7.918,512.0,L7.918/H512,28,PRMLFQ/FCFS,0.3143951489667771
5.649,4096.0,L5.649/H4096,28,PRMLFQ/FCFS,0.0886302281208105
4.639,32768.0,L4.639/H32768,28,PRMLFQ/FCFS,0.0654852779953182
4.073,262144.0,L4.073/H262144,28,PRMLFQ/FCFS,0.0240762048281364
16.772,64.0,L16.772/H64,30,PRMLFQ/FCFS,3.207362479340953
7.918,512.0,L7.918/H512,30,PRMLFQ/FCFS,0.398641849806836
5.649,4096.0,L5.649/H4096,30,PRMLFQ/FCFS,0.1435520983890007
4.639,32768.0,L4.639/H32768,30,PRMLFQ/FCFS,0.0951489881713215
4.073,262144.0,L4.073/H262144,30,PRMLFQ/FCFS,0.045215016416543
16.772,64.0,L16.772/H64,32,PRMLFQ/FCFS,1.7350456914975885
7.918,512.0,L7.918/H512,32,PRMLFQ/FCFS,0.4729799198323691
5.649,4096.0,L5.649/H4096,32,PRMLFQ/FCFS,0.1648997017133501
4.639,32768.0,L4.639/H32768,32,PRMLFQ/FCFS,0.124461962050016
4.073,262144.0,L4.073/H262144,32,PRMLFQ/FCFS,0.1185966186208153
