arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20,1057721.6275887527,328923.37633102335,720649.8474064919,693517.0800420131,545400.7446181203
