arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
28,1044932.6398414398,224584.86250190594,467775.95030527166,516941.0258743254,380436.09361626033
