arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
30,32412533.51513084,7109906.961522211,16805862.549646717,15335144.706055695,12190733.908259707
