arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
24,36122124.84669005,7874496.841109088,19481903.902147833,22336564.62715312,13370669.638538977
