arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
34,47064613.31817189,5411140.0881129475,10911825.352664787,27966767.335668936,9067526.950865049
