arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,FCFS_ratio,RMLF_ratio
20,"{'L': 16.772, 'H': 64}",0.40997077155095896,0.9215382114370831,0.5291962124522198,1.1246055761854927,0.5479538789448473
20,"{'L': 7.918, 'H': 512}",0.30558584362393204,1.8809308118672905,1.415360883682823,1.2941984705397387,1.2770903724901088
20,"{'L': 5.649, 'H': 4096}",0.18298908831718483,1.0702304219156968,0.6531229676181829,0.41554795478441214,1.0172638354059924
20,"{'L': 4.639, 'H': 32768}",0.13451395757184495,1.3745992542829837,0.9676879645964629,0.6503338395114129,0.9758169171368793
20,"{'L': 4.073, 'H': 262144}",0.08938214134752193,1.1787879137127284,1.0872604485826394,0.9258141067644109,1.063876839081902
20,"{'L': 56.3, 'H': 64}",0.6369221847164872,0.9603620267530564,0.6525545476483654,1.122301646450779,0.6409612451030818
20,"{'L': 18.9, 'H': 512}",0.7556671599875452,1.6830435517818887,0.8495315415471049,1.0351878140915147,1.0346611889051518
20,"{'L': 12.4, 'H': 4096}",0.5502559358779194,1.7760967962799563,0.8857552836641628,0.7067856065877709,1.13047055178178
20,"{'L': 9.8, 'H': 32768}",0.2942222384826193,1.7235477539616908,0.5751824436599237,0.3408864754212207,1.2533907993091962
20,"{'L': 8.5, 'H': 262144}",0.37198589191649234,1.6760711517593416,0.9450988651620058,0.6664187047811063,1.0959072709952071
20,"{'L': 32.3, 'H': 512}",0.8506347906935191,1.4864995340833678,0.8238501051446391,1.1089036801652015,0.910911037208126
20,"{'L': 19.7, 'H': 4096}",0.5398723179428716,1.568006295728216,0.7324858027929655,0.6891215180040701,1.0058542779384947
20,"{'L': 15.3, 'H': 32768}",0.1537884888582834,1.2108747944022766,0.238427084746858,0.15804904135494544,1.0919620258733467
20,"{'L': 13.0, 'H': 262144}",0.6305866831348965,1.5301372171813226,0.8517835463328045,1.0792825961790207,0.9339590990186195
22,"{'L': 16.772, 'H': 64}",0.15942694009649486,0.9502229238451878,0.3884502366242575,1.0916387650656143,0.4778374000675039
22,"{'L': 7.918, 'H': 512}",0.3482544286942476,2.203892212867708,1.1992615149874806,1.1217292102330598,1.1237358690345405
22,"{'L': 5.649, 'H': 4096}",0.21188434160141467,1.5522502365553272,1.1968083146413209,0.3343244474681775,1.4356389735266903
22,"{'L': 4.639, 'H': 32768}",0.01467638272467823,1.0491117293342644,0.8770546903019286,1.033145675896088,0.9019262046629585
22,"{'L': 4.073, 'H': 262144}",0.19806774208856154,1.3838350278990925,0.9128462069686443,0.5680806295434649,0.9763703761894713
22,"{'L': 56.3, 'H': 64}",0.7296019024584081,0.9927848031746335,0.7328597210637818,1.1064089632555765,0.6421889905967262
22,"{'L': 18.9, 'H': 512}",0.6057824042146579,1.5034223012101107,0.7728876890486734,0.9552419716764735,0.8891131263726236
22,"{'L': 12.4, 'H': 4096}",0.5022168740210046,1.889008375456086,0.9441353068675141,1.0660590454196774,1.138745277524783
22,"{'L': 9.8, 'H': 32768}",0.3299324657243017,1.7029308433049661,1.0956085714973574,0.4592052903954426,1.2098861251411859
