arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
22,31173058.025310174,9550718.648069788,19306429.198848475,18780444.385496713,16335440.450128732
