arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
20,40798624.02752763,9612774.75467011,27621913.187539436,29316280.907599483,15804861.01883237
