arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
32,30130254.5459788,5136123.354978247,12576702.92411787,11695819.868531492,9579313.521273693
