arrival_rate,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
30,1603136.3991073873,261235.3949754895,641392.708099336,1064910.072093414,435760.2066274524
