arrival_rate,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,RMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,RMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,Rmlfq_L2_Norm/RR_L2_Norm,FCFS_average_flow_time,SJF_average_flow_time,SRPT_average_flow_time,RMLFQ_average_flow_time,MLFQ_average_flow_time,SETF_average_flow_time,FCFS_L2N,SJF_L2N,SRPT_L2N,RMLFQ_L2N,MLFQ_L2N,SETF_L2N
0.0416,"{'L': 5.649, 'H': 4096}",1.0847594433270042,11.242764944330645,3.191412706027609,3.075869715600317,3.06318327086765,82.7427057090009,0.013110031078050692,0.1358762062225823,0.03857032083591196,0.03717390782962659,0.03702058380397429,0.012085657477976554,0.9992121666227513,1.4030045600078473,1.706419521506143,1.766223087042032,1.8125343753669025,3.380911596232273,0.29554519193470924,0.4149781856382675,0.504721721623185,0.5224103135409786,0.5361081837770653,0.29577821588544684,1.258886205638671,156677.36848,2054.04517,1893.54901,5824.310054863962,6043.09637,5800.28765,56597562.38496738,16727137.438101863,16740326.025690928,29567150.3111859,28566019.126616348,30342416.37641401
0.0416,"{'L': 4.073, 'H': 262144}",4.09280315930838,12.876131907527185,3.5279269176870454,2.5886379962833868,2.3950204131866126,606.450099673089,0.006748788006654848,0.02123197261319299,0.005817340815986011,0.004268509474528588,0.003949245641937671,0.001648940284681389,0.9859873039702276,1.5432823134435039,1.5607328860501706,1.6941712938053555,1.7235745507273021,12.02085394718663,0.08202306660592851,0.1283837504576532,0.12983544204989245,0.14093601845997478,0.1433820391046918,0.08318876548982951,1.0977714699685601,151178.87671,1020.27419,249.28494,645.3084675852243,879.45905,597.04252,56080400.6845527,4599886.440636225,4665259.301122929,7903748.386120901,7281223.613213991,8040922.20395932
0.0385,"{'L': 16.772, 'H': 64}",1.0000360216848565,3.307618386931278,4.619598547425901,4.27350813362024,4.860602799172797,1.988655501104692,0.5028704172891381,1.6632435256352374,2.32297577175118,2.1489434098798506,2.4441653149440654,0.5028523037019248,0.9999966126950475,0.9012713975127861,1.9473684613823792,1.1796197652767548,2.2359448813204565,0.5184535545446849,1.928806551578689,1.7383840647100945,3.7561097697412698,2.275266038657441,4.31271974455668,1.9288130850568046,1.3088396775179143,183921.05113,92488.45573,92485.12426,395235.9307639886,427244.14569,449533.45386,67302476.76750267,129813458.12663165,129813897.84589073,153131039.70663026,252795490.51420158,290256720.412776
0.0385,"{'L': 7.918, 'H': 512}",1.0109483530478032,8.395495173389747,4.270200906490526,4.209793598831847,4.156294859423304,15.561833140185117,0.06496332044823463,0.5394926868679867,0.27440217794545313,0.2705204175439301,0.267082600229825,0.06425978167171792,0.9998524615379736,0.9817499213137776,1.8598187068962762,1.9990335368576193,2.0953765746790585,1.0086494835345035,0.9912784152075275,0.9733311099050341,1.8438701821162993,1.9818912015426986,2.077408067802159,0.991424688481281,2.0361942419944508,78681.10735,5111.38599,5056.03078,21284.84601314079,21590.26722,21014.35474,28736961.854484912,28486330.004992973,28490533.45448116,56953531.858471796,52987227.08809824,59698396.400629856
0.0385,"{'L': 5.649, 'H': 4096}",1.4727562809933492,12.609178128806091,3.7670109530770945,3.7462942806482347,3.6746337099964363,102.7300373051888,0.014336179754496805,0.12274090869204049,0.03666903129691384,0.03646737000122761,0.03576980799763454,0.009734251307913142,0.9940677797139615,1.1598783505506909,1.8159323443273132,2.05153622364751,2.0789841435029297,2.6219796641344093,0.3791287145783916,0.4423674090293145,0.6925806363669127,0.7824378852780999,0.7929062806782912,0.3813912112587375,1.7687511993593765,58981.14522,845.5643,574.13729,2150.887245833877,2162.78146,2109.74424,21701710.31637023,8227741.536398065,8276841.583946681,16980240.326858647,15030184.341162087,17207422.41131082
0.0385,"{'L': 4.073, 'H': 262144}",16.07533844563681,8.923444161493371,6.122590101141561,2.5955691635468088,1.961502927349302,757.0535764140479,0.021234082958542,0.011787070875170082,0.008087393405025,0.003428514499384968,0.0025909697654958523,0.0013209104760282908,1.4501659902150612,1.5262014534330084,1.6566145721269976,1.5520675679529377,1.5570639627183231,16.98644969559961,0.08537192975591192,0.08984817197135522,0.09752565143475204,0.0913709218680938,0.09166506189469864,0.05887045368044465,1.0169480342596624,106811.47024,2268.04362,141.08839,366.20467441846597,863.82638,276.74529,45436949.84104653,3879040.090152717,2674893.8509980165,4151615.993850759,4431268.132456216,4164980.8194858474
0.036,"{'L': 16.772, 'H': 64}",1.0000917452005103,3.450923504167215,4.8542975367733705,4.716513227609272,6.01041790735063,2.071257741474301,0.482842731339005,1.666100473672041,2.3436472629997893,2.2771252139060705,2.9018203707822825,0.48279843689960567,0.9999908506859811,0.6695177224995523,1.497698122361885,1.1218539026259096,2.499071161293601,0.37871210252175763,2.640504076915604,1.767880450720709,3.9547141810072994,2.9622869064805166,6.598867965013147,2.64052823593761,1.6756149462894312,94584.33286,45669.35762,45665.16806,215380.36919599044,221672.31283,274466.74385,34562579.909361914,91262633.15939148,91263468.1575201,102384277.91968936,136685124.89975154,228073901.35209534
0.036,"{'L': 7.918, 'H': 512}",1.1761204665685256,7.680451134627912,4.267788173747305,5.625361867496631,5.946844794732409,14.596225175041095,0.08057702950346642,0.5261943442583461,0.2923898557720962,0.38539840267165465,0.4074234758245065,0.06851086414520079,0.9939662692403369,0.5630636212511686,1.334058114141386,2.591525293011544,3.1914543992667923,0.556307954378636,1.7867194984665284,1.0121437538675468,2.3980568741488737,4.658436523536912,5.736848402305273,1.7975655248664248,4.602544357692627,5883.54526,474.0786,403.08677,2267.508945250385,1720.28895,2397.09446,2278149.76170049,4070414.5996571407,4095123.472115462,10612616.055992475,5463132.696386479,13069399.820623593
0.036,"{'L': 5.649, 'H': 4096}",3.1817157501769424,8.402709011763948,3.5019536018034185,2.854777422228143,2.635260228952874,69.06778083847274,0.046066569847060077,0.1216588821843744,0.05070314348152227,0.041332983159029626,0.0381546966901383,0.014478530913548204,0.9574117137941278,1.1829364387021852,1.7547691024186651,2.139488508077419,2.171384023176025,2.52144384581205,0.3797077279291089,0.4691504197751474,0.6959382043479649,0.8485172143059886,0.8611669170354712,0.39659816404832227,1.808625077459512,10668.97539,491.4831,154.47109,440.9805801189715,540.95059,407.07152,4357810.512881555,1654694.3285918399,1728299.6486793023,3697677.236863608,3032766.8232234735,3752802.244402974
0.036,"{'L': 4.073, 'H': 262144}",7.4055859243599365,10.370370779219742,5.12409826254524,3.031982505373128,2.671595147819722,574.0139661476456,0.01290140373075017,0.018066408468800768,0.008926783257442972,0.005282070967230183,0.004654233704015043,0.0017421178908089215,1.0048416070050226,1.418208382614389,1.9057545780490388,1.9182205639538374,1.9721038636056842,9.371163971044272,0.10722697949900971,0.15133748454263268,0.2033636999563323,0.2046939494262292,0.2104438541145197,0.1067103300176878,1.3525660879381516,133117.55262,1717.40329,231.90647,703.1363599228382,1188.31154,619.5602,46802803.22414398,5018523.221811472,4994342.577801307,9580250.636168685,9517991.231990078,9849362.29385233
0.033,"{'L': 16.772, 'H': 64}",1.044910165301509,2.443684126357453,3.394145418851002,3.609879609591657,5.273393316141843,1.5765790725257665,0.6627705413008593,1.549991477714173,2.152854543104771,2.289691441741917,3.3448327508835805,0.634284710121101,0.9759391555004585,0.577777669642398,1.8101105140668157,1.5056231556356954,4.044763726357872,0.33618920597471447,2.9029461331779376,1.718608626851196,5.384201758705358,4.4784993952153735,12.03121234850737,2.9745154877911584,2.6058867186188865,151.42651,100.36103,96.04752,346.7199839998469,325.99925,506.49635,64087.45335087048,186042.4248901309,190629.1225652576,287015.6210727669,345059.77904270444,771049.7601393829
0.033,"{'L': 7.918, 'H': 512}",1.8044998134938126,3.133908700712042,2.306992791553903,2.124849261026132,2.0052208745516817,5.879707910387564,0.3069029688202433,0.5330041472256516,0.3923652036316607,0.3613868738738199,0.34104089949929267,0.17007647577753304,0.9039257619245776,1.2152529755326573,1.7140562764014073,2.0770744059813055,2.151310873657186,1.275202716009162,0.70884867996006,0.9529880702700183,1.3441441544021089,1.6288189947412115,1.6870344194293028,0.7841890449618643,1.7091703931610647,407.46758,125.05301,69.30065,147.25343494113062,159.8761,138.96311,198425.03840997486,140653.32654793488,155602.74136723942,323198.47159442154,266711.85546578164,334749.86947420903
0.033,"{'L': 5.649, 'H': 4096}",5.412824251836118,3.5301374108981287,3.480799832145401,2.030416610249568,1.6591290232856766,29.193915907003355,0.18540932532239124,0.12092031168902836,0.11923031645475106,0.06954930666778038,0.056831328437431945,0.034253712423694044,1.1294922605694446,1.3801282544820541,1.6530573528431758,2.039950026758319,1.988458245728944,3.2536457997560513,0.3471466564228136,0.4241790100771055,0.5080630943193377,0.6269736020163191,0.6111477303024295,0.3073475299846643,1.478087286549965,2110.73968,391.35082,72.30067,146.80048130017263,251.66416,119.95614,998142.9331443468,346501.98187312,306776.7650735629,625809.2701206452,507119.5871862967,610012.7881085773
0.033,"{'L': 4.073, 'H': 262144}",44.89526630862366,4.766055759069568,18.166420770561285,4.207302078358113,1.4994534309332388,376.96592445454763,0.11909635167577826,0.012643200485470489,0.0481911483029859,0.011160961257826915,0.003977689583223946,0.002652759666399434,2.861921748451784,1.308732371767555,1.70205977187016,1.516277743738684,1.4247335186800216,9.673255018983756,0.2958592265824962,0.13529389736951714,0.17595522588103685,0.1567494851281177,0.14728584286095872,0.10337781832873223,1.1585850372836897,32998.45482,3929.99558,87.53697,368.2944758141718,1590.23343,131.25761,13980045.400646595,4136125.419823485,1445226.5936554724,2191364.9186190637,2459862.046297922,2059062.770068703
0.03123,"{'L': 16.772, 'H': 64}",1.053307941823244,1.6485928048033591,1.92873321700828,2.020144926074557,2.537029450238628,1.2075091912800084,0.872298073944013,1.365283855981075,1.5972824314187997,1.6729851339128297,2.1010435933404987,0.8281510461547376,0.9138024190390958,1.0651482070023288,1.8298969549031125,2.013935710844584,3.5002419047214235,0.6932134069903195,1.3182122703115244,1.5365372283072467,2.639731050280547,2.9052174850286874,5.04929920486997,1.4425572124198178,1.89075632630735,61.09947,53.29695,50.59959,102.21850499995291,97.59311,128.37265,23224.937567192726,30615.397678292535,33503.301195553846,67473.49470890794,61307.58883694579,117269.65879118093
0.03123,"{'L': 7.918, 'H': 512}",1.873649903088018,2.4379061027443027,2.0263873057624084,1.7883459219451412,1.6811659148624891,4.356340923187838,0.4300971701078294,0.5596224321581142,0.46515810894790116,0.4105156032270505,0.3859123848443577,0.22955044557629123,0.9299006254707226,1.3332628065698686,1.6150346536500295,1.8366467256993313,1.959782487838804,1.4057709912711829,0.6614879886160194,0.9484210549573597,1.1488604215609954,1.3065049265517454,1.3940979718657094,0.7113534183087245,1.3775579103001725,247.50307,106.45037,56.81444,101.6038720815969,115.12806,95.5145,117539.82131601188,77751.17998461502,83612.35368054172,153566.35561538138,135036.84866731748,163862.02651011004
0.03123,"{'L': 5.649, 'H': 4096}",5.65659414845047,2.8611671747289975,3.377639288741618,1.8984251594543313,1.5291790473265716,23.11411225955286,0.24472469826794443,0.12378442843057931,0.14612887792589435,0.08213273078094223,0.06615781000607433,0.04326361266964552,1.3674130352112628,1.3955434436084093,1.5549948929964121,1.7195332627730717,1.7632787651178607,3.5162268784385273,0.3888864633838697,0.3968866321356763,0.44223394756795337,0.48902796156790523,0.5014689967619185,0.2843957556129246,1.2321603248172146,1440.58774,352.5474,62.32503,118.31940501574599,210.51147,95.30613,741302.5479910345,288282.5261856847,210823.2982736965,362517.67394914984,327829.15214025736,371740.245038118
0.03123,"{'L': 4.073, 'H': 262144}",63.82172545836365,3.500436024527004,23.69140695490178,5.029026305959497,1.3830781244016588,446.470117943706,0.14294736174574338,0.007840247048668916,0.05306381323797566,0.011263970653000322,0.0030978067037759666,0.0022397915556043703,4.129312003521413,1.2705776276472318,2.0154342716176235,1.4138158399036194,1.403820832205111,14.186807693638329,0.29106703161790837,0.08956050262223449,0.14206397345622637,0.09965708074957588,0.09895255243606456,0.07048802109641773,1.1127347193430646,34860.59665,4983.23032,78.08047,392.6687376116813,1849.83619,107.99139,16885485.810102504,4914808.232172849,1190224.4800057677,1682758.222873203,2398819.207921889,1670861.920032592
0.029,"{'L': 16.772, 'H': 64}",1.0352229397181163,1.3136766501850357,1.3842045034498585,1.433090987660134,1.718052787603533,1.0733359629053245,0.9644910591796036,1.22391934639845,1.2896283654775431,1.3351746677536251,1.6006663775180678,0.9316747361126171,0.934622241775541,1.2126235391378937,1.6074061346106019,1.7653130175237273,2.5899491520923634,0.8927349792210838,1.04692015382998,1.358324214198389,1.8005412267065781,1.9774211368574046,2.9011399938110505,1.1201532630350224,1.455779935443744,42.4234,40.91699,39.52481,56.642648999979144,54.71042,67.90571,15219.560703252902,15933.664832674245,17048.24058370834,30095.481028296635,27403.44649857021,44154.07624444203
0.029,"{'L': 7.918, 'H': 512}",1.8786202306505402,2.006560074244712,1.8270885717504246,1.5891830161749525,1.48317764060144,3.545150065470525,0.5299127529037908,0.5660014490750179,0.515376934123641,0.4482696040580811,0.41836808406150994,0.2820755064051926,1.0084658551867463,1.3450236606058588,1.513010998116644,1.7248638528923717,1.8045711680794285,1.4709219113941656,0.6856012187831946,0.9144086101287469,1.0286140864422813,1.1726413479404323,1.2268300268700356,0.6798457431721732,1.2824040969773096,171.51631,90.88868,48.38055,76.8855483732031,88.39555,71.75695,86764.92452022304,59486.1379986968,58986.76459172854,101744.13804334421,89247.62357060271,106445.81468052184
0.029,"{'L': 5.649, 'H': 4096}",5.8057523803610165,2.1215067223060324,3.18965977101682,1.6773206286494466,1.324900806950902,15.16691950872905,0.38279047877979566,0.13987723222801024,0.21030373169588382,0.11059072527444315,0.08735464088065999,0.06593296677182653,1.771310761490625,1.2720296216249907,1.3592644062216512,1.4225576054296072,1.4498158284239209,3.1901644014842185,0.555241215990789,0.39873481787746773,0.4260797360754373,0.44591984186387534,0.4544642990027086,0.31346346900954436,1.118336854146777,752.32122,287.9814,49.60277,83.19974935915391,158.21596,65.71875,412886.1556870126,229251.4111494191,129424.72666766579,184114.12925173607,175922.42424432424,187642.0173122214
0.029,"{'L': 4.073, 'H': 262144}",79.78908867851526,2.3966997512929096,26.473303314101457,5.022508856669806,1.3209430016190093,245.2072746865136,0.3253944597709101,0.009774178822210645,0.10796296051145456,0.020482707387416855,0.005387046543817981,0.0040781824327131184,7.996572106221842,1.1767963959789498,2.8860606390084063,1.416691009936245,1.395513940111827,13.986763313830066,0.5717242743583755,0.08413643453988655,0.20634228050135653,0.10128798051050351,0.09977390113779559,0.07149616945410117,1.2038539672427637,14886.52629,4843.99318,60.70997,304.9163620131582,1607.19345,80.19441,8125272.224720289,4645415.3666424705,580925.8398393034,822992.4147400041,1676587.2005431151,810690.1076669185
0.028,"{'L': 16.772, 'H': 64}",1.0275136713771216,1.2473298517273927,1.280310479080992,1.3216610354384173,1.5672447280835988,1.0505210314463602,0.9780990961812901,1.1873440077730433,1.218738550448873,1.2581005004904573,1.4918737285305101,0.9519085958928373,0.947873596444212,1.2111566528500093,1.468555970729891,1.6388421114391525,2.321758071543817,0.9256972267188953,1.023956396416915,1.3083723466936548,1.586432289459418,1.7703867572856158,2.50811821028482,1.0802668206584873,1.3531215037978315,39.5212,38.65565,37.62057,49.72164149998346,48.16601,58.96064,14034.991984322613,14371.21981600727,15161.536168871544,24847.36394765452,22265.564466233503,35201.418977081026
0.028,"{'L': 7.918, 'H': 512}",1.8575347693933475,1.8015974691810732,1.7186054932074706,1.4875367760939795,1.3819865929426283,3.0954824711129874,0.6000792402243734,0.5820086161021952,0.5551979406265358,0.48055086403352576,0.44645272775385225,0.3230514174549494,1.046500231088106,1.3109423124860675,1.4417411520225647,1.5768234143477695,1.637455105421702,1.4422040901800113,0.7256256158290919,0.9089852964724568,0.9996790064869469,1.0933427696429259,1.1353837619593217,0.6933831396048691,1.2028167825001284,137.5564,82.54474,44.43779,66.10284687334128,76.37103,61.41243,70568.94654166236,51206.63529270401,48931.317711666015,77156.0474626447,70546.29436759949,80122.83600197887
0.028,"{'L': 5.649, 'H': 4096}",5.490756838135714,2.0563418945600045,3.045821195790981,1.6554541566457652,1.3270837618330122,14.245719814736088,0.3854320392049234,0.14434805129558134,0.21380605791785376,0.11620712594201991,0.09315666593837171,0.07019652309640247,1.6738040476014633,1.2803660799356416,1.434118867443515,1.468404712408058,1.4955003319343403,3.21039688324155,0.5213698207654055,0.398818627883432,0.44671077116031827,0.4573903993220315,0.46583035877617973,0.31148796749089047,1.1468631787573351,693.30884,267.22344,48.66787,80.56742768659574,148.23363,64.58634,403399.3287847663,210320.2357453985,125654.03701035633,184510.98007910376,180202.82524699773,187915.65405787778
0.028,"{'L': 4.073, 'H': 262144}",54.896934318506275,2.2139039839092653,20.942450495396074,4.150032320810002,1.2117905254859267,152.3438623550696,0.3603488415605307,0.014532282099749405,0.13746829161115307,0.027241217707461518,0.007954311429111547,0.006564097723013537,6.4701276924380835,1.1611093680312723,2.6857977464563065,1.2060779386467466,1.1471566079473274,10.808691255538502,0.5986041732039217,0.10742367790700895,0.24848500923551423,0.11158408637389268,0.1061327945101134,0.09251813900111062,1.0387289706323886,8160.48637,2940.62181,53.56623,222.30158580394234,1121.80812,64.91105,4655718.075335425,2786932.269156716,430738.3720438661,519504.04785072146,1156876.1489476736,494124.36978659534
0.026,"{'L': 16.772, 'H': 64}",1.0153684731352994,1.1490031002299534,1.1397122597263847,1.178199389803037,1.3529215799990846,1.0221552594697223,0.9933603175529873,1.1240984083240326,1.1150089471903213,1.152661867057523,1.3235969462221997,0.97832495673777,0.969582380468472,1.170799349202831,1.261760673761753,1.4095218434356551,1.856321182585984,0.9659224896400038,1.0037890108861967,1.212104865307758,1.3062752832600544,1.45924943103973,1.9218117421386771,1.0352797566321255,1.2038970165087335,35.28482,35.05054,34.52002,40.67146649998863,39.34289,46.70288,12300.851677831093,12347.459738747886,12734.822731392847,17950.01081217913,16068.298509798728,23639.92119276204
0.026,"{'L': 7.918, 'H': 512}",1.812128609135467,1.66978605529101,1.6369110839887255,1.4259007616698722,1.3266061645756815,2.793790120820328,0.6486273237315979,0.5976777005714081,0.5859105420231376,0.5103822048204507,0.47484102498943487,0.3579366941516618,1.0771146585629976,1.2993102995723025,1.3899286339540342,1.557621072713038,1.614887059762036,1.4419037806767316,0.7470086929500062,0.9011074920425651,0.9639538037008933,1.0802531303316205,1.1199686701730662,0.6935275525324359,1.1988060690550704,118.52649,76.87952,42.42498,60.4938112958291,69.44592,56.28124,62491.434445050145,46681.6447653679,43339.53158491679,67506.56767817868,60238.85593203111,69988.44873263016
0.026,"{'L': 5.649, 'H': 4096}",5.894302366366864,1.885007573806322,3.0727469382278545,1.6311493121347644,1.2856170592059821,14.293661343214874,0.4123717656963279,0.13187716768601945,0.21497269764870086,0.11411696926127765,0.08994315930230555,0.06996108106861611,1.7635063954822192,1.267096941078619,1.4655319747086881,1.4769702166336727,1.4860142061887052,3.4186920538885226,0.5158424238522316,0.3706379285134457,0.42868206659378644,0.4320278613435576,0.43467331446202306,0.29250952827487636,1.1656331640864026,662.61326,273.243,46.35714,75.61541702353497,142.44376,59.59753,427043.9024479802,220287.36173008202,124914.41045772101,184494.86387440772,183066.06262767548,185624.5884978604
